0	1	2	3	4	5	6	7	8
NC_000007.14	BestRefSeq	gene	897900	955407	.	-	.	"gene_id ""ADAP1""; transcript_id """"; db_xref ""GeneID:11033""; db_xref ""HGNC:HGNC:16486""; db_xref ""MIM:608114""; description ""ArfGAP with dual PH domains 1""; gbkey ""Gene""; gene ""ADAP1""; gene_biotype ""protein_coding""; gene_synonym ""CENTA1""; gene_synonym ""GCS1L""; gene_synonym ""p42IP4""; "
NC_000007.14	BestRefSeq	gene	964852	975549	.	-	.	"gene_id ""COX19""; transcript_id """"; db_xref ""GeneID:90639""; db_xref ""HGNC:HGNC:28074""; db_xref ""MIM:610429""; description ""cytochrome c oxidase assembly factor COX19""; gbkey ""Gene""; gene ""COX19""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq	gene	977964	1138257	.	-	.	"gene_id ""C7orf50""; transcript_id """"; db_xref ""GeneID:84310""; db_xref ""HGNC:HGNC:22421""; description ""chromosome 7 open reading frame 50""; gbkey ""Gene""; gene ""C7orf50""; gene_biotype ""protein_coding""; gene_synonym ""Cholesin""; gene_synonym ""YCR016W""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	983181	989640	.	+	.	"gene_id ""CYP2W1""; transcript_id """"; db_xref ""GeneID:54905""; db_xref ""HGNC:HGNC:20243""; db_xref ""MIM:615967""; description ""cytochrome P450 family 2 subfamily W member 1""; gbkey ""Gene""; gene ""CYP2W1""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	1044546	1059261	.	+	.	"gene_id ""GPR146""; transcript_id """"; db_xref ""GeneID:115330""; db_xref ""HGNC:HGNC:21718""; description ""G protein-coupled receptor 146""; gbkey ""Gene""; gene ""GPR146""; gene_biotype ""protein_coding""; gene_synonym ""PGR8""; "
NC_000007.14	BestRefSeq	gene	1087118	1093810	.	+	.	"gene_id ""GPER1""; transcript_id """"; db_xref ""GeneID:2852""; db_xref ""HGNC:HGNC:4485""; db_xref ""MIM:601805""; description ""G protein-coupled estrogen receptor 1""; gbkey ""Gene""; gene ""GPER1""; gene_biotype ""protein_coding""; gene_synonym ""CEPR""; gene_synonym ""CMKRL2""; gene_synonym ""DRY12""; gene_synonym ""FEG-1""; gene_synonym ""GPCR-Br""; gene_synonym ""GPER""; gene_synonym ""GPR30""; gene_synonym ""LERGU""; gene_synonym ""LERGU2""; gene_synonym ""LyGPR""; gene_synonym ""mER""; "
NC_000007.14	BestRefSeq	gene	1148850	1160196	.	-	.	"gene_id ""ZFAND2A""; transcript_id """"; db_xref ""GeneID:90637""; db_xref ""HGNC:HGNC:28073""; db_xref ""MIM:610699""; description ""zinc finger AN1-type containing 2A""; gbkey ""Gene""; gene ""ZFAND2A""; gene_biotype ""protein_coding""; gene_synonym ""AIRAP""; "
NC_000007.14	BestRefSeq	gene	1232872	1237326	.	+	.	"gene_id ""UNCX""; transcript_id """"; db_xref ""GeneID:340260""; db_xref ""HGNC:HGNC:33194""; description ""UNC homeobox""; gbkey ""Gene""; gene ""UNCX""; gene_biotype ""protein_coding""; gene_synonym ""UNCX4.1""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	1434359	1459470	.	-	.	"gene_id ""MICALL2""; transcript_id """"; db_xref ""GeneID:79778""; db_xref ""HGNC:HGNC:29672""; db_xref ""MIM:620912""; description ""MICAL like 2""; gbkey ""Gene""; gene ""MICALL2""; gene_biotype ""protein_coding""; gene_synonym ""JRAB""; gene_synonym ""MICAL-L2""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	1470277	1504389	.	-	.	"gene_id ""INTS1""; transcript_id """"; db_xref ""GeneID:26173""; db_xref ""HGNC:HGNC:24555""; db_xref ""MIM:611345""; description ""integrator complex subunit 1""; gbkey ""Gene""; gene ""INTS1""; gene_biotype ""protein_coding""; gene_synonym ""INT1""; gene_synonym ""NDCAGF""; gene_synonym ""NET28""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	1530702	1543043	.	+	.	"gene_id ""MAFK""; transcript_id """"; db_xref ""GeneID:7975""; db_xref ""HGNC:HGNC:6782""; db_xref ""MIM:600197""; description ""MAF bZIP transcription factor K""; gbkey ""Gene""; gene ""MAFK""; gene_biotype ""protein_coding""; gene_synonym ""NFE2U""; gene_synonym ""P18""; "
NC_000007.14	BestRefSeq	gene	1542235	1556205	.	-	.	"gene_id ""TMEM184A""; transcript_id """"; db_xref ""GeneID:202915""; db_xref ""HGNC:HGNC:28797""; description ""transmembrane protein 184A""; gbkey ""Gene""; gene ""TMEM184A""; gene_biotype ""protein_coding""; gene_synonym ""SDMG1""; gene_synonym ""SLC51C1""; "
NC_000007.14	BestRefSeq	gene	1567332	1570032	.	-	.	"gene_id ""PSMG3""; transcript_id """"; db_xref ""GeneID:84262""; db_xref ""HGNC:HGNC:22420""; db_xref ""MIM:617528""; description ""proteasome assembly chaperone 3""; gbkey ""Gene""; gene ""PSMG3""; gene_biotype ""protein_coding""; gene_synonym ""C7orf48""; gene_synonym ""PAC3""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	1666064	1747946	.	+	.	"gene_id ""ELFN1""; transcript_id """"; db_xref ""GeneID:392617""; db_xref ""HGNC:HGNC:33154""; db_xref ""MIM:614964""; description ""extracellular leucine rich repeat and fibronectin type III domain containing 1""; gbkey ""Gene""; gene ""ELFN1""; gene_biotype ""protein_coding""; gene_synonym ""PPP1R28""; "
NC_000007.14	Gnomon	gene	1718139	1720385	.	-	.	"gene_id ""LOC124901819""; transcript_id """"; db_xref ""GeneID:124901819""; description ""uncharacterized LOC124901819""; gbkey ""Gene""; gene ""LOC124901819""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq	gene	1815795	2232945	.	-	.	"gene_id ""MAD1L1""; transcript_id """"; db_xref ""GeneID:8379""; db_xref ""HGNC:HGNC:6762""; db_xref ""MIM:602686""; description ""mitotic arrest deficient 1 like 1""; gbkey ""Gene""; gene ""MAD1L1""; gene_biotype ""protein_coding""; gene_synonym ""MAD1""; gene_synonym ""MVA7""; gene_synonym ""PIG9""; gene_synonym ""TP53I9""; gene_synonym ""TXBP181""; "
NC_000007.14	BestRefSeq	gene	2234195	2242205	.	-	.	"gene_id ""MRM2""; transcript_id """"; db_xref ""GeneID:29960""; db_xref ""HGNC:HGNC:16352""; db_xref ""MIM:606906""; description ""mitochondrial rRNA methyltransferase 2""; gbkey ""Gene""; gene ""MRM2""; gene_biotype ""protein_coding""; gene_synonym ""FJH1""; gene_synonym ""FTSJ2""; gene_synonym ""HEL97""; gene_synonym ""MTDPS17""; gene_synonym ""RRMJ2""; "
NC_000007.14	BestRefSeq	gene	2242226	2251145	.	+	.	"gene_id ""NUDT1""; transcript_id """"; db_xref ""GeneID:4521""; db_xref ""HGNC:HGNC:8048""; db_xref ""MIM:600312""; description ""nudix hydrolase 1""; gbkey ""Gene""; gene ""NUDT1""; gene_biotype ""protein_coding""; gene_synonym ""MTH1""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	2251770	2354497	.	-	.	"gene_id ""SNX8""; transcript_id """"; db_xref ""GeneID:29886""; db_xref ""HGNC:HGNC:14972""; db_xref ""MIM:614905""; description ""sorting nexin 8""; gbkey ""Gene""; gene ""SNX8""; gene_biotype ""protein_coding""; gene_synonym ""Mvp1""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	2354086	2380745	.	+	.	"gene_id ""EIF3B""; transcript_id """"; db_xref ""GeneID:8662""; db_xref ""HGNC:HGNC:3280""; db_xref ""MIM:603917""; description ""eukaryotic translation initiation factor 3 subunit B""; gbkey ""Gene""; gene ""EIF3B""; gene_biotype ""protein_coding""; gene_synonym ""EIF3-ETA""; gene_synonym ""EIF3-P110""; gene_synonym ""EIF3-P116""; gene_synonym ""EIF3S9""; gene_synonym ""PRT1""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	2403448	2448484	.	+	.	"gene_id ""CHST12""; transcript_id """"; db_xref ""GeneID:55501""; db_xref ""HGNC:HGNC:17423""; db_xref ""MIM:610129""; description ""carbohydrate sulfotransferase 12""; gbkey ""Gene""; gene ""CHST12""; gene_biotype ""protein_coding""; gene_synonym ""C4S-2""; gene_synonym ""C4ST-2""; gene_synonym ""C4ST2""; "
NC_000007.14	BestRefSeq	gene	2474728	2476398	.	-	.	"gene_id ""GRIFIN""; transcript_id """"; db_xref ""GeneID:402635""; db_xref ""HGNC:HGNC:4577""; db_xref ""MIM:619187""; description ""galectin-related inter-fiber protein""; gbkey ""Gene""; gene ""GRIFIN""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq	gene	2512529	2529177	.	+	.	"gene_id ""LFNG""; transcript_id """"; db_xref ""GeneID:3955""; db_xref ""HGNC:HGNC:6560""; db_xref ""MIM:602576""; description ""LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase""; gbkey ""Gene""; gene ""LFNG""; gene_biotype ""protein_coding""; gene_synonym ""SCDO3""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	2537810	2555524	.	-	.	"gene_id ""BRAT1""; transcript_id """"; db_xref ""GeneID:221927""; db_xref ""HGNC:HGNC:21701""; db_xref ""MIM:614506""; description ""BRCA1 associated ATM activator 1""; gbkey ""Gene""; gene ""BRAT1""; gene_biotype ""protein_coding""; gene_synonym ""BAAT1""; gene_synonym ""C7orf27""; gene_synonym ""NEDCAS""; gene_synonym ""RMFSL""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	2558979	2614728	.	+	.	"gene_id ""IQCE""; transcript_id """"; db_xref ""GeneID:23288""; db_xref ""HGNC:HGNC:29171""; db_xref ""MIM:617631""; description ""IQ motif containing E""; gbkey ""Gene""; gene ""IQCE""; gene_biotype ""protein_coding""; gene_synonym ""1700028P05Rik""; gene_synonym ""PAPA7""; "
NC_000007.14	BestRefSeq	gene	2631986	2664802	.	+	.	"gene_id ""TTYH3""; transcript_id """"; db_xref ""GeneID:80727""; db_xref ""HGNC:HGNC:22222""; db_xref ""MIM:608919""; description ""tweety family member 3""; gbkey ""Gene""; gene ""TTYH3""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	2679522	2765138	.	+	.	"gene_id ""AMZ1""; transcript_id """"; db_xref ""GeneID:155185""; db_xref ""HGNC:HGNC:22231""; db_xref ""MIM:615168""; description ""archaelysin family metallopeptidase 1""; gbkey ""Gene""; gene ""AMZ1""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq	gene	2728105	2844308	.	-	.	"gene_id ""GNA12""; transcript_id """"; db_xref ""GeneID:2768""; db_xref ""HGNC:HGNC:4380""; db_xref ""MIM:604394""; description ""G protein subunit alpha 12""; gbkey ""Gene""; gene ""GNA12""; gene_biotype ""protein_coding""; gene_synonym ""gep""; gene_synonym ""HG1M1""; gene_synonym ""NNX3""; gene_synonym ""RMP""; "
NC_000007.14	BestRefSeq	gene	2906142	3043867	.	-	.	"gene_id ""CARD11""; transcript_id """"; db_xref ""GeneID:84433""; db_xref ""HGNC:HGNC:16393""; db_xref ""MIM:607210""; description ""caspase recruitment domain family member 11""; gbkey ""Gene""; gene ""CARD11""; gene_biotype ""protein_coding""; gene_synonym ""BENTA""; gene_synonym ""BIMP3""; gene_synonym ""CARMA1""; gene_synonym ""IMD11""; gene_synonym ""IMD11A""; gene_synonym ""PPBL""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	3301252	4269000	.	+	.	"gene_id ""SDK1""; transcript_id """"; db_xref ""GeneID:221935""; db_xref ""HGNC:HGNC:19307""; db_xref ""MIM:607216""; description ""sidekick cell adhesion molecule 1""; gbkey ""Gene""; gene ""SDK1""; gene_biotype ""protein_coding""; "
NC_000007.14	Gnomon	gene	4591852	4599507	.	-	.	"gene_id ""LOC124901580""; transcript_id """"; db_xref ""GeneID:124901580""; description ""endogenous retrovirus group K member 6 Env polyprotein""; gbkey ""Gene""; gene ""LOC124901580""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq	gene	4682295	4771442	.	+	.	"gene_id ""FOXK1""; transcript_id """"; db_xref ""GeneID:221937""; db_xref ""HGNC:HGNC:23480""; db_xref ""MIM:616302""; description ""forkhead box K1""; gbkey ""Gene""; gene ""FOXK1""; gene_biotype ""protein_coding""; gene_synonym ""FOXK1L""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	4775623	4794397	.	+	.	"gene_id ""AP5Z1""; transcript_id """"; db_xref ""GeneID:9907""; db_xref ""HGNC:HGNC:22197""; db_xref ""MIM:613653""; description ""adaptor related protein complex 5 subunit zeta 1""; gbkey ""Gene""; gene ""AP5Z1""; gene_biotype ""protein_coding""; gene_synonym ""KIAA0415""; gene_synonym ""SPG48""; gene_synonym ""zeta""; "
NC_000007.14	BestRefSeq	gene	4797055	4883716	.	-	.	"gene_id ""RADIL""; transcript_id """"; db_xref ""GeneID:55698""; db_xref ""HGNC:HGNC:22226""; db_xref ""MIM:611491""; description ""Rap associating with DIL domain""; gbkey ""Gene""; gene ""RADIL""; gene_biotype ""protein_coding""; gene_synonym ""RASIP2""; "
NC_000007.14	BestRefSeq	gene	4857738	4862030	.	-	.	"gene_id ""PAPOLB""; transcript_id """"; db_xref ""GeneID:56903""; db_xref ""HGNC:HGNC:15970""; db_xref ""MIM:607436""; description ""poly(A) polymerase beta""; gbkey ""Gene""; gene ""PAPOLB""; gene_biotype ""protein_coding""; gene_synonym ""PAPT""; gene_synonym ""TPAP""; "
NC_000007.14	BestRefSeq	gene	4892245	4959187	.	-	.	"gene_id ""MMD2""; transcript_id """"; db_xref ""GeneID:221938""; db_xref ""HGNC:HGNC:30133""; db_xref ""MIM:614581""; description ""monocyte to macrophage differentiation associated 2""; gbkey ""Gene""; gene ""MMD2""; gene_biotype ""protein_coding""; gene_synonym ""PAQR10""; "
NC_000007.14	BestRefSeq	gene	5045860	5073221	.	+	.	"gene_id ""RBAK-RBAKDN""; transcript_id """"; db_xref ""GeneID:100533952""; db_xref ""HGNC:HGNC:42971""; description ""RBAK-RBAKDN readthrough""; gbkey ""Gene""; gene ""RBAK-RBAKDN""; gene_biotype ""protein_coding""; gene_synonym ""hRBaK""; gene_synonym ""RBAK""; gene_synonym ""RBAK-LOC389458""; gene_synonym ""ZNF769""; "
NC_000007.14	BestRefSeq	gene	5045860	5069487	.	+	.	"gene_id ""RBAK""; transcript_id """"; db_xref ""GeneID:57786""; db_xref ""HGNC:HGNC:17680""; db_xref ""MIM:608191""; description ""RB associated KRAB zinc finger""; gbkey ""Gene""; gene ""RBAK""; gene_biotype ""protein_coding""; gene_synonym ""ZNF769""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	5190233	5233855	.	+	.	"gene_id ""WIPI2""; transcript_id """"; db_xref ""GeneID:26100""; db_xref ""HGNC:HGNC:32225""; db_xref ""MIM:609225""; description ""WD repeat domain, phosphoinositide interacting 2""; gbkey ""Gene""; gene ""WIPI2""; gene_biotype ""protein_coding""; gene_synonym ""ATG18B""; gene_synonym ""Atg21""; gene_synonym ""CGI-50""; gene_synonym ""IDDSSA""; gene_synonym ""WIPI-2""; "
NC_000007.14	BestRefSeq	gene	5282943	5306912	.	+	.	"gene_id ""SLC29A4""; transcript_id """"; db_xref ""GeneID:222962""; db_xref ""HGNC:HGNC:23097""; db_xref ""MIM:609149""; description ""solute carrier family 29 member 4""; gbkey ""Gene""; gene ""SLC29A4""; gene_biotype ""protein_coding""; gene_synonym ""ENT4""; gene_synonym ""PMAT""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	5306811	5423834	.	-	.	"gene_id ""TNRC18""; transcript_id """"; db_xref ""GeneID:84629""; db_xref ""HGNC:HGNC:11962""; db_xref ""MIM:620902""; description ""trinucleotide repeat containing 18""; gbkey ""Gene""; gene ""TNRC18""; gene_biotype ""protein_coding""; gene_synonym ""CAGL79""; gene_synonym ""TNRC18A""; "
NC_000007.14	BestRefSeq	gene	5454425	5513809	.	-	.	"gene_id ""FBXL18""; transcript_id """"; db_xref ""GeneID:80028""; db_xref ""HGNC:HGNC:21874""; db_xref ""MIM:609084""; description ""F-box and leucine rich repeat protein 18""; gbkey ""Gene""; gene ""FBXL18""; gene_biotype ""protein_coding""; gene_synonym ""Fbl18""; "
NC_000007.14	BestRefSeq	gene	5527148	5530601	.	-	.	"gene_id ""ACTB""; transcript_id """"; db_xref ""GeneID:60""; db_xref ""HGNC:HGNC:132""; db_xref ""MIM:102630""; description ""actin beta""; gbkey ""Gene""; gene ""ACTB""; gene_biotype ""protein_coding""; gene_synonym ""BKRNS""; gene_synonym ""BNS""; gene_synonym ""BRWS1""; gene_synonym ""CSMH""; gene_synonym ""DDS1""; gene_synonym ""PS1TP5BP1""; gene_synonym ""THC8""; "
NC_000007.14	BestRefSeq	gene	5592816	5606655	.	+	.	"gene_id ""FSCN1""; transcript_id """"; db_xref ""GeneID:6624""; db_xref ""HGNC:HGNC:11148""; db_xref ""MIM:602689""; description ""fascin actin-bundling protein 1""; gbkey ""Gene""; gene ""FSCN1""; gene_biotype ""protein_coding""; gene_synonym ""FAN1""; gene_synonym ""HSN""; gene_synonym ""p55""; gene_synonym ""SNL""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	5620047	5781663	.	-	.	"gene_id ""RNF216""; transcript_id """"; db_xref ""GeneID:54476""; db_xref ""HGNC:HGNC:21698""; db_xref ""MIM:609948""; description ""ring finger protein 216""; gbkey ""Gene""; gene ""RNF216""; gene_biotype ""protein_coding""; gene_synonym ""CAHH""; gene_synonym ""TRIAD3""; gene_synonym ""U7I1""; gene_synonym ""UBCE7IP1""; gene_synonym ""ZIN""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	5859718	5886363	.	+	.	"gene_id ""OCM""; transcript_id """"; db_xref ""GeneID:654231""; db_xref ""HGNC:HGNC:8105""; db_xref ""MIM:164795""; description ""oncomodulin""; gbkey ""Gene""; gene ""OCM""; gene_biotype ""protein_coding""; gene_synonym ""OCM1""; gene_synonym ""OM""; gene_synonym ""ONCM""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	5898733	5926550	.	+	.	"gene_id ""CCZ1""; transcript_id """"; db_xref ""GeneID:51622""; db_xref ""HGNC:HGNC:21691""; db_xref ""MIM:620660""; description ""CCZ1 homolog, vacuolar protein trafficking and biogenesis associated""; gbkey ""Gene""; gene ""CCZ1""; gene_biotype ""protein_coding""; gene_synonym ""C7orf28A""; gene_synonym ""CCZ1A""; gene_synonym ""CGI-43""; gene_synonym ""H_DJ1163J12.2""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	5926136	5970851	.	-	.	"gene_id ""RSPH10B""; transcript_id """"; db_xref ""GeneID:222967""; db_xref ""HGNC:HGNC:27362""; description ""radial spoke head 10 homolog B""; gbkey ""Gene""; gene ""RSPH10B""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	5970925	6009106	.	-	.	"gene_id ""PMS2""; transcript_id """"; db_xref ""GeneID:5395""; db_xref ""HGNC:HGNC:9122""; db_xref ""MIM:600259""; description ""PMS1 homolog 2, mismatch repair system component""; gbkey ""Gene""; gene ""PMS2""; gene_biotype ""protein_coding""; gene_synonym ""HNPCC4""; gene_synonym ""LYNCH4""; gene_synonym ""MLH4""; gene_synonym ""MMRCS4""; gene_synonym ""PMS-2""; gene_synonym ""PMS2CL""; gene_synonym ""PMSL2""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	6009272	6023834	.	+	.	"gene_id ""AIMP2""; transcript_id """"; db_xref ""GeneID:7965""; db_xref ""HGNC:HGNC:20609""; db_xref ""MIM:600859""; description ""aminoacyl tRNA synthetase complex interacting multifunctional protein 2""; gbkey ""Gene""; gene ""AIMP2""; gene_biotype ""protein_coding""; gene_synonym ""HLD17""; gene_synonym ""JTV-1""; gene_synonym ""JTV1""; gene_synonym ""P38""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	6022247	6059175	.	-	.	"gene_id ""EIF2AK1""; transcript_id """"; db_xref ""GeneID:27102""; db_xref ""HGNC:HGNC:24921""; db_xref ""MIM:613635""; description ""eukaryotic translation initiation factor 2 alpha kinase 1""; gbkey ""Gene""; gene ""EIF2AK1""; gene_biotype ""protein_coding""; gene_synonym ""HCR""; gene_synonym ""hHRI""; gene_synonym ""HRI""; gene_synonym ""LEMSPAD""; "
NC_000007.14	BestRefSeq	gene	6031376	6036552	.	+	.	"gene_id ""ANKRD61""; transcript_id """"; db_xref ""GeneID:100310846""; db_xref ""HGNC:HGNC:22467""; description ""ankyrin repeat domain 61""; gbkey ""Gene""; gene ""ANKRD61""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	6081241	6161564	.	+	.	"gene_id ""USP42""; transcript_id """"; db_xref ""GeneID:84132""; db_xref ""HGNC:HGNC:20068""; description ""ubiquitin specific peptidase 42""; gbkey ""Gene""; gene ""USP42""; gene_biotype ""protein_coding""; "
NC_000007.14	BestRefSeq	gene	6161779	6272624	.	-	.	"gene_id ""CYTH3""; transcript_id """"; db_xref ""GeneID:9265""; db_xref ""HGNC:HGNC:9504""; db_xref ""MIM:605081""; description ""cytohesin 3""; gbkey ""Gene""; gene ""CYTH3""; gene_biotype ""protein_coding""; gene_synonym ""ARNO3""; gene_synonym ""cytohesin-3""; gene_synonym ""GRP1""; gene_synonym ""PSCD3""; "
NC_000007.14	BestRefSeq	gene	6329411	6348967	.	-	.	"gene_id ""FAM220A""; transcript_id """"; db_xref ""GeneID:84792""; db_xref ""HGNC:HGNC:22422""; db_xref ""MIM:616628""; description ""family with sequence similarity 220 member A""; exception ""dicistronic gene""; gbkey ""Gene""; gene ""FAM220A""; gene_biotype ""protein_coding""; gene_synonym ""ACPIN1""; gene_synonym ""C7orf70""; gene_synonym ""SIPAR""; gene_synonym ""SMIM10L3""; "
NC_000007.14	BestRefSeq	gene	6329411	6348967	.	-	.	"gene_id ""SMIM10L3""; transcript_id """"; db_xref ""GeneID:122526779""; db_xref ""HGNC:HGNC:56768""; description ""small integral membrane protein 10 like 3""; exception ""dicistronic gene""; gbkey ""Gene""; gene ""SMIM10L3""; gene_biotype ""protein_coding""; gene_synonym ""C7orf70""; gene_synonym ""SAGSIN1""; "
NC_000007.14	BestRefSeq	gene	6374527	6403967	.	+	.	"gene_id ""RAC1""; transcript_id """"; db_xref ""GeneID:5879""; db_xref ""HGNC:HGNC:9801""; db_xref ""MIM:602048""; description ""Rac family small GTPase 1""; gbkey ""Gene""; gene ""RAC1""; gene_biotype ""protein_coding""; gene_synonym ""MIG5""; gene_synonym ""MRD48""; gene_synonym ""p21-Rac1""; gene_synonym ""Rac-1""; gene_synonym ""TC-25""; "
NC_000007.14	BestRefSeq	gene	6409129	6447954	.	-	.	"gene_id ""DAGLB""; transcript_id """"; db_xref ""GeneID:221955""; db_xref ""HGNC:HGNC:28923""; db_xref ""MIM:614016""; description ""diacylglycerol lipase beta""; gbkey ""Gene""; gene ""DAGLB""; gene_biotype ""protein_coding""; gene_synonym ""DAGLBETA""; gene_synonym ""KCCR13L""; "
NC_000007.14	BestRefSeq	gene	6461089	6484152	.	-	.	"gene_id ""KDELR2""; transcript_id """"; db_xref ""GeneID:11014""; db_xref ""HGNC:HGNC:6305""; db_xref ""MIM:609024""; description ""KDEL endoplasmic reticulum protein retention receptor 2""; gbkey ""Gene""; gene ""KDELR2""; gene_biotype ""protein_coding""; gene_synonym ""ELP-1""; gene_synonym ""ELP1""; gene_synonym ""ERD2.2""; gene_synonym ""OI21""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	6496778	6551461	.	-	.	"gene_id ""GRID2IP""; transcript_id """"; db_xref ""GeneID:392862""; db_xref ""HGNC:HGNC:18464""; db_xref ""MIM:610639""; description ""Grid2 interacting protein""; gbkey ""Gene""; gene ""GRID2IP""; gene_biotype ""protein_coding""; gene_synonym ""DELPHILIN""; "
NC_000007.14	BestRefSeq%2CGnomon	gene	6577454	6589374	.	+	.	"gene_id ""ZDHHC4""; transcript_id """"; db_xref ""GeneID:55146""; db_xref ""HGNC:HGNC:18471""; description ""zinc finger DHHC-type palmitoyltransferase 4""; gbkey ""Gene""; gene ""ZDHHC4""; gene_biotype ""protein_coding""; gene_synonym ""ZNF374""; "
