0	1	2	3	4	5	6	7	8
NC_000024.10	BestRefSeq%2CGnomon	gene	1462581	1537185	.	-	.	"gene_id ""P2RY8_1""; transcript_id """"; db_xref ""GeneID:286530""; db_xref ""HGNC:HGNC:15524""; db_xref ""MIM:300525""; description ""P2Y receptor family member 8""; gbkey ""Gene""; gene ""P2RY8""; gene_biotype ""protein_coding""; gene_synonym ""P2Y8""; "
NC_000024.10	BestRefSeq	gene	1591604	1602520	.	+	.	"gene_id ""AKAP17A_1""; transcript_id """"; db_xref ""GeneID:8227""; db_xref ""HGNC:HGNC:18783""; db_xref ""MIM:465000""; description ""A-kinase anchoring protein 17A""; gbkey ""Gene""; gene ""AKAP17A""; gene_biotype ""protein_coding""; gene_synonym ""721P""; gene_synonym ""AKAP-17A""; gene_synonym ""CCDC133""; gene_synonym ""CXYorf3""; gene_synonym ""DXYS155E""; gene_synonym ""PRKA17A""; gene_synonym ""SFRS17A""; gene_synonym ""XE7""; gene_synonym ""XE7Y""; "
NC_000024.10	BestRefSeq	gene	1615059	1643081	.	+	.	"gene_id ""ASMT_1""; transcript_id """"; db_xref ""GeneID:438""; db_xref ""HGNC:HGNC:750""; db_xref ""MIM:402500""; description ""acetylserotonin O-methyltransferase""; gbkey ""Gene""; gene ""ASMT""; gene_biotype ""protein_coding""; gene_synonym ""ASMTY""; gene_synonym ""HIOMT""; gene_synonym ""HIOMTY""; "
NC_000024.10	BestRefSeq	gene	2219506	2500976	.	-	.	"gene_id ""DHRSX_1""; transcript_id """"; db_xref ""GeneID:207063""; db_xref ""HGNC:HGNC:18399""; db_xref ""MIM:301034""; description ""dehydrogenase/reductase X-linked""; gbkey ""Gene""; gene ""DHRSX""; gene_biotype ""protein_coding""; gene_synonym ""CXorf11""; gene_synonym ""DHRS5X""; gene_synonym ""DHRS5Y""; gene_synonym ""DHRSXY""; gene_synonym ""DHRSY""; gene_synonym ""SDR46C1""; gene_synonym ""SDR7C6""; "
NC_000024.10	BestRefSeq	gene	2486435	2500976	.	-	.	"gene_id ""ZBED1_1""; transcript_id """"; db_xref ""GeneID:9189""; db_xref ""HGNC:HGNC:447""; db_xref ""MIM:300178""; description ""zinc finger BED-type containing 1""; gbkey ""Gene""; gene ""ZBED1""; gene_biotype ""protein_coding""; gene_synonym ""ALTE""; gene_synonym ""DREF""; gene_synonym ""hDREF""; gene_synonym ""TRAMP""; "
NC_000024.10	BestRefSeq	gene	2691295	2741309	.	+	.	"gene_id ""CD99_1""; transcript_id """"; db_xref ""GeneID:4267""; db_xref ""HGNC:HGNC:7082""; db_xref ""MIM:450000""; description ""CD99 molecule (Xg blood group)""; gbkey ""Gene""; gene ""CD99""; gene_biotype ""protein_coding""; gene_synonym ""HBA71""; gene_synonym ""MIC2""; gene_synonym ""MIC2X""; gene_synonym ""MIC2Y""; gene_synonym ""MSK5X""; "
NC_000024.10	BestRefSeq	gene	2786855	2787682	.	-	.	"gene_id ""SRY""; transcript_id """"; db_xref ""GeneID:6736""; db_xref ""HGNC:HGNC:11311""; db_xref ""MIM:480000""; description ""sex determining region Y""; gbkey ""Gene""; gene ""SRY""; gene_biotype ""protein_coding""; gene_synonym ""SRXX1""; gene_synonym ""SRXY1""; gene_synonym ""TDF""; gene_synonym ""TDY""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	2841602	2867268	.	+	.	"gene_id ""RPS4Y1""; transcript_id """"; db_xref ""GeneID:6192""; db_xref ""HGNC:HGNC:10425""; db_xref ""MIM:470000""; description ""ribosomal protein S4 Y-linked 1""; gbkey ""Gene""; gene ""RPS4Y1""; gene_biotype ""protein_coding""; gene_synonym ""RPS4Y""; gene_synonym ""S4""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	2935381	2982506	.	+	.	"gene_id ""ZFY""; transcript_id """"; db_xref ""GeneID:7544""; db_xref ""HGNC:HGNC:12870""; db_xref ""MIM:490000""; description ""zinc finger protein Y-linked""; gbkey ""Gene""; gene ""ZFY""; gene_biotype ""protein_coding""; gene_synonym ""ZNF911""; "
NC_000024.10	BestRefSeq	gene	3579067	3580041	.	+	.	"gene_id ""TGIF2LY""; transcript_id """"; db_xref ""GeneID:90655""; db_xref ""HGNC:HGNC:18569""; db_xref ""MIM:400025""; description ""TGFB induced factor homeobox 2 like Y-linked""; gbkey ""Gene""; gene ""TGIF2LY""; gene_biotype ""protein_coding""; gene_synonym ""TGIFLY""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	5000296	5742228	.	+	.	"gene_id ""PCDH11Y""; transcript_id """"; db_xref ""GeneID:83259""; db_xref ""HGNC:HGNC:15813""; db_xref ""MIM:400022""; description ""protocadherin 11 Y-linked""; gbkey ""Gene""; gene ""PCDH11Y""; gene_biotype ""protein_coding""; gene_synonym ""PCDH-PC""; gene_synonym ""PCDH22""; gene_synonym ""PCDHX""; gene_synonym ""PCDHY""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	6246223	6249018	.	+	.	"gene_id ""TSPY2""; transcript_id """"; db_xref ""GeneID:64591""; db_xref ""HGNC:HGNC:23924""; description ""testis specific protein Y-linked 2""; gbkey ""Gene""; gene ""TSPY2""; gene_biotype ""protein_coding""; gene_synonym ""TSPYQ1""; "
NC_000024.10	BestRefSeq	gene	6865918	6911752	.	-	.	"gene_id ""AMELY""; transcript_id """"; db_xref ""GeneID:266""; db_xref ""HGNC:HGNC:462""; db_xref ""MIM:410000""; description ""amelogenin Y-linked""; gbkey ""Gene""; gene ""AMELY""; gene_biotype ""protein_coding""; gene_synonym ""AMGL""; gene_synonym ""AMGY""; "
NC_000024.10	BestRefSeq	gene	6910697	7091683	.	+	.	"gene_id ""TBL1Y""; transcript_id """"; db_xref ""GeneID:90665""; db_xref ""HGNC:HGNC:18502""; db_xref ""MIM:400033""; description ""transducin beta like 1 Y-linked""; gbkey ""Gene""; gene ""TBL1Y""; gene_biotype ""protein_coding""; gene_synonym ""DFNY2""; gene_synonym ""TBL1""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	9337464	9340278	.	+	.	"gene_id ""TSPY4""; transcript_id """"; db_xref ""GeneID:728395""; db_xref ""HGNC:HGNC:37287""; description ""testis specific protein Y-linked 4""; gbkey ""Gene""; gene ""TSPY4""; gene_biotype ""protein_coding""; gene_synonym ""TSPY10""; gene_synonym ""TSPY8""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	9357797	9360593	.	+	.	"gene_id ""TSPY8""; transcript_id """"; db_xref ""GeneID:728403""; db_xref ""HGNC:HGNC:37471""; description ""testis specific protein Y-linked 8""; gbkey ""Gene""; gene ""TSPY8""; gene_biotype ""protein_coding""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	9398421	9401217	.	+	.	"gene_id ""TSPY3""; transcript_id """"; db_xref ""GeneID:728137""; db_xref ""HGNC:HGNC:33876""; description ""testis specific protein Y-linked 3""; gbkey ""Gene""; gene ""TSPY3""; gene_biotype ""protein_coding""; gene_synonym ""CT78""; gene_synonym ""TSPY""; gene_synonym ""TSPY1""; gene_synonym ""TSPY10""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	9466955	9469749	.	+	.	"gene_id ""TSPY1""; transcript_id """"; db_xref ""GeneID:7258""; db_xref ""HGNC:HGNC:12381""; db_xref ""MIM:480100""; description ""testis specific protein Y-linked 1""; gbkey ""Gene""; gene ""TSPY1""; gene_biotype ""protein_coding""; gene_synonym ""CT78""; gene_synonym ""DYS14""; gene_synonym ""pJA923""; gene_synonym ""TSPY""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	9487267	9490081	.	+	.	"gene_id ""TSPY9""; transcript_id """"; db_xref ""GeneID:728132""; db_xref ""HGNC:HGNC:37472""; description ""testis specific protein Y-linked 9""; gbkey ""Gene""; gene ""TSPY9""; gene_biotype ""protein_coding""; gene_synonym ""TSPY9P""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	9527880	9530676	.	+	.	"gene_id ""TSPY10""; transcript_id """"; db_xref ""GeneID:100289087""; db_xref ""HGNC:HGNC:37473""; description ""testis specific protein Y-linked 10""; gbkey ""Gene""; gene ""TSPY10""; gene_biotype ""protein_coding""; gene_synonym ""CT78""; gene_synonym ""TSPY""; gene_synonym ""TSPY1""; gene_synonym ""TSPY3""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	12701231	12860839	.	+	.	"gene_id ""USP9Y""; transcript_id """"; db_xref ""GeneID:8287""; db_xref ""HGNC:HGNC:12633""; db_xref ""MIM:400005""; description ""ubiquitin specific peptidase 9 Y-linked""; gbkey ""Gene""; gene ""USP9Y""; gene_biotype ""protein_coding""; gene_synonym ""DFFRY""; gene_synonym ""FAF-Y""; gene_synonym ""SPGFY2""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	12903999	12920478	.	+	.	"gene_id ""DDX3Y""; transcript_id """"; db_xref ""GeneID:8653""; db_xref ""HGNC:HGNC:2699""; db_xref ""MIM:400010""; description ""DEAD-box helicase 3 Y-linked""; gbkey ""Gene""; gene ""DDX3Y""; gene_biotype ""protein_coding""; gene_synonym ""DBY""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	13233895	13480670	.	-	.	"gene_id ""UTY""; transcript_id """"; db_xref ""GeneID:7404""; db_xref ""HGNC:HGNC:12638""; db_xref ""MIM:400009""; description ""ubiquitously transcribed tetratricopeptide repeat containing, Y-linked""; gbkey ""Gene""; gene ""UTY""; gene_biotype ""protein_coding""; gene_synonym ""KDM6AL""; gene_synonym ""KDM6C""; gene_synonym ""UTY1""; "
NC_000024.10	BestRefSeq	gene	13703899	13706024	.	+	.	"gene_id ""TMSB4Y""; transcript_id """"; db_xref ""GeneID:9087""; db_xref ""HGNC:HGNC:11882""; db_xref ""MIM:400017""; description ""thymosin beta 4 Y-linked""; gbkey ""Gene""; gene ""TMSB4Y""; gene_biotype ""protein_coding""; gene_synonym ""TB4Y""; "
NC_000024.10	BestRefSeq	gene	13985772	13986473	.	-	.	"gene_id ""VCY""; transcript_id """"; db_xref ""GeneID:9084""; db_xref ""HGNC:HGNC:12668""; db_xref ""MIM:400012""; description ""variable charge Y-linked""; gbkey ""Gene""; gene ""VCY""; gene_biotype ""protein_coding""; gene_synonym ""BPY1""; gene_synonym ""VCY1""; gene_synonym ""VCY1A""; "
NC_000024.10	BestRefSeq	gene	14056227	14056958	.	+	.	"gene_id ""VCY1B""; transcript_id """"; db_xref ""GeneID:353513""; db_xref ""HGNC:HGNC:31751""; db_xref ""MIM:400050""; description ""variable charge Y-linked 1B""; gbkey ""Gene""; gene ""VCY1B""; gene_biotype ""protein_coding""; gene_synonym ""BPY1B""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	14522616	14845654	.	+	.	"gene_id ""NLGN4Y""; transcript_id """"; db_xref ""GeneID:22829""; db_xref ""HGNC:HGNC:15529""; db_xref ""MIM:400028""; description ""neuroligin 4 Y-linked""; gbkey ""Gene""; gene ""NLGN4Y""; gene_biotype ""protein_coding""; gene_synonym ""HNL4Y""; "
NC_000024.10	BestRefSeq	gene	17878260	17880220	.	-	.	"gene_id ""CDY2B""; transcript_id """"; db_xref ""GeneID:203611""; db_xref ""HGNC:HGNC:23921""; description ""chromodomain Y-linked 2B""; gbkey ""Gene""; gene ""CDY2B""; gene_biotype ""protein_coding""; gene_synonym ""CDY""; "
NC_000024.10	BestRefSeq	gene	18025787	18027746	.	+	.	"gene_id ""CDY2A""; transcript_id """"; db_xref ""GeneID:9426""; db_xref ""HGNC:HGNC:1810""; db_xref ""MIM:400018""; description ""chromodomain Y-linked 2A""; gbkey ""Gene""; gene ""CDY2A""; gene_biotype ""protein_coding""; gene_synonym ""CDY""; gene_synonym ""CDY2""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	18529643	18588963	.	+	.	"gene_id ""HSFY1""; transcript_id """"; db_xref ""GeneID:86614""; db_xref ""HGNC:HGNC:18568""; db_xref ""MIM:400029""; description ""heat shock transcription factor Y-linked 1""; gbkey ""Gene""; gene ""HSFY1""; gene_biotype ""protein_coding""; gene_synonym ""HSF2L""; gene_synonym ""HSFY""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	18731440	18790764	.	-	.	"gene_id ""HSFY2""; transcript_id """"; db_xref ""GeneID:159119""; db_xref ""HGNC:HGNC:23950""; description ""heat shock transcription factor Y-linked 2""; gbkey ""Gene""; gene ""HSFY2""; gene_biotype ""protein_coding""; gene_synonym ""HSF2L""; gene_synonym ""HSFY""; "
NC_000024.10	Gnomon	gene	19481616	19483455	.	-	.	"gene_id ""LOC102723934""; transcript_id """"; db_xref ""GeneID:102723934""; description ""BCL-6 corepressor-like""; gbkey ""Gene""; gene ""LOC102723934""; gene_biotype ""protein_coding""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	19703865	19744726	.	-	.	"gene_id ""KDM5D""; transcript_id """"; db_xref ""GeneID:8284""; db_xref ""HGNC:HGNC:11115""; db_xref ""MIM:426000""; description ""lysine demethylase 5D""; gbkey ""Gene""; gene ""KDM5D""; gene_biotype ""protein_coding""; gene_synonym ""HY""; gene_synonym ""HYA""; gene_synonym ""JARID1D""; gene_synonym ""SMCY""; "
NC_000024.10	BestRefSeq	gene	20575776	20593154	.	+	.	"gene_id ""EIF1AY""; transcript_id """"; db_xref ""GeneID:9086""; db_xref ""HGNC:HGNC:3252""; db_xref ""MIM:400014""; description ""eukaryotic translation initiation factor 1A Y-linked""; gbkey ""Gene""; gene ""EIF1AY""; gene_biotype ""protein_coding""; gene_synonym ""eIF-4C""; "
NC_000024.10	BestRefSeq	gene	20756108	20781032	.	+	.	"gene_id ""RPS4Y2""; transcript_id """"; db_xref ""GeneID:140032""; db_xref ""HGNC:HGNC:18501""; db_xref ""MIM:400030""; description ""ribosomal protein S4 Y-linked 2""; gbkey ""Gene""; gene ""RPS4Y2""; gene_biotype ""protein_coding""; gene_synonym ""RPS4Y2P""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	21511338	21527216	.	+	.	"gene_id ""RBMY1B""; transcript_id """"; db_xref ""GeneID:378948""; db_xref ""HGNC:HGNC:23914""; description ""RNA binding motif protein Y-linked family 1 member B""; gbkey ""Gene""; gene ""RBMY1B""; gene_biotype ""protein_coding""; gene_synonym ""RBMY1D""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	21534879	21559683	.	+	.	"gene_id ""RBMY1A1""; transcript_id """"; db_xref ""GeneID:5940""; db_xref ""HGNC:HGNC:9912""; db_xref ""MIM:400006""; description ""RNA binding motif protein Y-linked family 1 member A1""; gbkey ""Gene""; gene ""RBMY1A1""; gene_biotype ""protein_coding""; gene_synonym ""RBM""; gene_synonym ""RBM1""; gene_synonym ""RBM2""; gene_synonym ""RBMY""; gene_synonym ""RBMY1C""; gene_synonym ""YRRM1""; gene_synonym ""YRRM2""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	21868431	21900746	.	-	.	"gene_id ""RBMY1D""; transcript_id """"; db_xref ""GeneID:378949""; db_xref ""HGNC:HGNC:23915""; description ""RNA binding motif protein Y-linked family 1 member D""; gbkey ""Gene""; gene ""RBMY1D""; gene_biotype ""protein_coding""; gene_synonym ""hRBMY""; gene_synonym ""RBM1""; gene_synonym ""RBM2""; gene_synonym ""RBMY1A1""; gene_synonym ""YRRM1""; gene_synonym ""YRRM2""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	21902177	21918032	.	-	.	"gene_id ""RBMY1E""; transcript_id """"; db_xref ""GeneID:378950""; db_xref ""HGNC:HGNC:23916""; description ""RNA binding motif protein Y-linked family 1 member E""; gbkey ""Gene""; gene ""RBMY1E""; gene_biotype ""protein_coding""; "
NC_000024.10	BestRefSeq	gene	22162885	22182923	.	-	.	"gene_id ""RBMY1F""; transcript_id """"; db_xref ""GeneID:159163""; db_xref ""HGNC:HGNC:23974""; description ""RNA binding motif protein Y-linked family 1 member F""; gbkey ""Gene""; gene ""RBMY1F""; gene_biotype ""protein_coding""; gene_synonym ""YRRM2""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	22403410	22424870	.	+	.	"gene_id ""RBMY1J""; transcript_id """"; db_xref ""GeneID:378951""; db_xref ""HGNC:HGNC:23917""; description ""RNA binding motif protein Y-linked family 1 member J""; gbkey ""Gene""; gene ""RBMY1J""; gene_biotype ""protein_coding""; "
NC_000024.10	BestRefSeq	gene	22984263	23005465	.	+	.	"gene_id ""BPY2""; transcript_id """"; db_xref ""GeneID:9083""; db_xref ""HGNC:HGNC:13508""; db_xref ""MIM:400013""; description ""basic charge Y-linked 2""; gbkey ""Gene""; gene ""BPY2""; gene_biotype ""protein_coding""; gene_synonym ""BPY2A""; gene_synonym ""VCY2""; gene_synonym ""VCY2A""; "
NC_000024.10	BestRefSeq	gene	23129355	23199094	.	-	.	"gene_id ""DAZ1""; transcript_id """"; db_xref ""GeneID:1617""; db_xref ""HGNC:HGNC:2682""; db_xref ""MIM:400003""; description ""deleted in azoospermia 1""; gbkey ""Gene""; gene ""DAZ1""; gene_biotype ""protein_coding""; gene_synonym ""DAZ""; gene_synonym ""SPGY""; "
NC_000024.10	BestRefSeq	gene	23219457	23291356	.	+	.	"gene_id ""DAZ2""; transcript_id """"; db_xref ""GeneID:57055""; db_xref ""HGNC:HGNC:15964""; db_xref ""MIM:400026""; description ""deleted in azoospermia 2""; gbkey ""Gene""; gene ""DAZ2""; gene_biotype ""protein_coding""; gene_synonym ""pDP1678""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	24044620	24048019	.	-	.	"gene_id ""CDY1B""; transcript_id """"; db_xref ""GeneID:253175""; db_xref ""HGNC:HGNC:23920""; description ""chromodomain Y-linked 1B""; gbkey ""Gene""; gene ""CDY1B""; gene_biotype ""protein_coding""; gene_synonym ""CDY""; "
NC_000024.10	BestRefSeq	gene	24618004	24639207	.	+	.	"gene_id ""BPY2B""; transcript_id """"; db_xref ""GeneID:442867""; db_xref ""HGNC:HGNC:25449""; description ""basic charge Y-linked 2B""; gbkey ""Gene""; gene ""BPY2B""; gene_biotype ""protein_coding""; gene_synonym ""VCY2B""; "
NC_000024.10	BestRefSeq	gene	24763069	24813393	.	-	.	"gene_id ""DAZ3""; transcript_id """"; db_xref ""GeneID:57054""; db_xref ""HGNC:HGNC:15965""; db_xref ""MIM:400027""; description ""deleted in azoospermia 3""; gbkey ""Gene""; gene ""DAZ3""; gene_biotype ""protein_coding""; gene_synonym ""pDP1679""; "
NC_000024.10	BestRefSeq	gene	24833820	24907040	.	+	.	"gene_id ""DAZ4""; transcript_id """"; db_xref ""GeneID:57135""; db_xref ""HGNC:HGNC:15966""; db_xref ""MIM:400048""; description ""deleted in azoospermia 4""; gbkey ""Gene""; gene ""DAZ4""; gene_biotype ""protein_coding""; gene_synonym ""pDP1680""; gene_synonym ""pDP1681""; "
NC_000024.10	BestRefSeq	gene	25030901	25052104	.	-	.	"gene_id ""BPY2C""; transcript_id """"; db_xref ""GeneID:442868""; db_xref ""HGNC:HGNC:18225""; description ""basic charge Y-linked 2C""; gbkey ""Gene""; gene ""BPY2C""; gene_biotype ""protein_coding""; gene_synonym ""VCY2C""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	25622115	25625511	.	+	.	"gene_id ""CDY1""; transcript_id """"; db_xref ""GeneID:9085""; db_xref ""HGNC:HGNC:1809""; db_xref ""MIM:400016""; description ""chromodomain Y-linked 1""; gbkey ""Gene""; gene ""CDY1""; gene_biotype ""protein_coding""; gene_synonym ""CDY""; gene_synonym ""CDY1A""; "
NC_000024.10	BestRefSeq	gene	56923423	56968979	.	+	.	"gene_id ""SPRY3_1""; transcript_id """"; db_xref ""GeneID:10251""; db_xref ""HGNC:HGNC:11271""; db_xref ""MIM:300531""; description ""sprouty RTK signaling antagonist 3""; gbkey ""Gene""; gene ""SPRY3""; gene_biotype ""protein_coding""; gene_synonym ""spry-3""; partial ""true""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	57067865	57130289	.	+	.	"gene_id ""VAMP7_1""; transcript_id """"; db_xref ""GeneID:6845""; db_xref ""HGNC:HGNC:11486""; db_xref ""MIM:300053""; description ""vesicle associated membrane protein 7""; gbkey ""Gene""; gene ""VAMP7""; gene_biotype ""protein_coding""; gene_synonym ""SYBL1""; gene_synonym ""TI-VAMP""; gene_synonym ""TIVAMP""; gene_synonym ""VAMP-7""; "
NC_000024.10	BestRefSeq%2CGnomon	gene	57184072	57197869	.	+	.	"gene_id ""IL9R_1""; transcript_id """"; db_xref ""GeneID:3581""; db_xref ""HGNC:HGNC:6030""; db_xref ""MIM:300007""; description ""interleukin 9 receptor""; gbkey ""Gene""; gene ""IL9R""; gene_biotype ""protein_coding""; gene_synonym ""CD129""; gene_synonym ""IL-9R""; "
